,X_test,y_test,y_pred,y_pred_proba
3706,Ok. Very good. Its all about making that money.,ham,ham,0.9900535382815128
3505,Will you be here for food,ham,ham,0.9380407965849512
1476,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",ham,ham,0.9607638672231164
2597,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,ham,ham,0.9799284294094616
3229,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",spam,spam,0.09777125961851728
1577,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,ham,ham,0.9262974800413768
3276,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,ham,ham,0.9398185349733837
2403,Oh oh... Wasted... Den muz chiong on sat n sun liao...,ham,ham,0.9578539962633081
2934,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,ham,ham,0.9583156715221225
4943,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",ham,ham,0.9628064964945366
2569,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,ham,ham,0.9805263222722433
3306,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,ham,ham,0.9578889944324845
4070,Hope youÂre not having too much fun without me!! see u tomorrow love jess x,ham,ham,0.9816338569123543
4822,Im good! I have been thinking about you...,ham,ham,0.9531715669419326
4150,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",ham,ham,0.9256526207565887
1264,Ok. No wahala. Just remember that a friend in need ...,ham,ham,0.9859557793612366
4544,I've been trying to reach him without success,ham,ham,0.9193248446489465
2147,So can collect ur laptop?,ham,ham,0.9234278664317236
1431,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,ham,ham,0.9463772603189679
2265,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ham,ham,0.9895316602982847
3500,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,ham,ham,0.9835430464663364
3205,She's good. How are you. Where r u working now,ham,ham,0.980136658125118
4615,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,ham,ham,0.9631148636508822
1271,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",ham,ham,0.9182389021850534
1240,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,ham,ham,0.9578712485075445
4737,"Not for possession, especially not first offense",ham,ham,0.9372312466307724
5017,Hey gals...U all wanna meet 4 dinner at nÃ¬te? ,ham,ham,0.9566133292853425
2644,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,ham,ham,0.7630398172883168
1946,Can Ã¼ call me at 10:10 to make sure dat i've woken up...,ham,ham,0.9366581463970982
3957,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,ham,ham,0.9264143724211654
4833,Rats. Hey did u ever vote for the next themes?,ham,ham,0.9173637563366106
1919,Is fujitsu s series lifebook good?,ham,ham,0.9424391438503423
2538,That's y we haf to combine n c how lor...,ham,ham,0.9687659055386065
3529,"You are a Â£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",spam,spam,0.05908372202802757
5488,K. I will sent it again,ham,ham,0.968787552967108
5134,Sday only joined.so training we started today:),ham,ham,0.9461511466501343
5,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, Â£1.50 to rcv",spam,ham,0.792898415650689
1289,Happy new year to u too!,ham,ham,0.8722915231599603
